,Object1,Object2,Relatedness
9041,plunger,spray_bottle,-1.0
9042,plunger,statue,-1.0
9043,plunger,stool,-1.0
9044,plunger,stove_burner,-1.0
9045,plunger,stove_knob,-1.0
9046,plunger,table_top_decor,-1.0
9047,plunger,target_circle,-1.0
9048,plunger,teddy_bear,-1.0
9049,plunger,television,-1.0
9050,plunger,tennis_racket,-1.0
9051,plunger,tissue_box,-1.0
9052,plunger,toaster,-1.0
9053,plunger,toilet,-1.0
9054,plunger,toilet_paper,-1.0
9055,plunger,toilet_paper_hanger,-1.0
9056,plunger,tomato,-1.0
9057,plunger,towel,-1.0
9058,plunger,towel_holder,-1.0
9059,plunger,tv_stand,-1.0
9060,plunger,vacuum_cleaner,-1.0
9061,plunger,vase,-1.0
9062,plunger,watch,-1.0
9063,plunger,watering_can,-1.0
9064,plunger,window,-1.0
9065,plunger,wine_bottle,-1.0
9066,plunger,oven,-1.0
9067,plunger,tooth_brush,-1.0
9068,plunger,hair_drier,-1.0
9069,plunger,keyboard,-1.0
9070,plunger,scissors,-1.0
9071,plunger,mouse,-1.0
9072,poster,alarm_clock,-1.0
9073,poster,aluminum_foil,-1.0
9074,poster,apple,-1.0
9075,poster,arm_chair,-1.0
9076,poster,baseball_bat,-1.0
9077,poster,basketball_bat,-1.0
9078,poster,bathtub,-1.0
9079,poster,bathtub_basin,-1.0
9080,poster,bed,-1.0
9081,poster,blinds,-1.0
9082,poster,book,-1.0
9083,poster,boots,-1.0
9084,poster,bottle,-1.0
9085,poster,bowl,-1.0
9086,poster,box,-1.0
9087,poster,bread,-1.0
9088,poster,butter_knife,-1.0
9089,poster,cabinet,-1.0
9090,poster,cabinet,-1.0
9091,poster,candle,-1.0
9092,poster,cd,-1.0
9093,poster,cell_phone,-1.0
9094,poster,chair,-1.0
9095,poster,cloth,-1.0
9096,poster,coffee_machine,-1.0
9097,poster,coffee_table,-1.0
9098,poster,counter_top,-1.0
9099,poster,credit_card,-1.0
9100,poster,cup,-1.0
9101,poster,curtains,-1.0
9102,poster,desk,-1.0
9103,poster,desk_lamp,-1.0
9104,poster,desktop,-1.0
9105,poster,dining_table,-1.0
9106,poster,dish_sponge,-1.0
9107,poster,dog_bed,-1.0
9108,poster,drawer,-1.0
9109,poster,dresser,-1.0
9110,poster,dumbbell,-1.0
9111,poster,egg,-1.0
9112,poster,faucet,-1.0
9113,poster,floor,-1.0
9114,poster,floor_lamp,-1.0
9115,poster,foot_stool,-1.0
9116,poster,fork,-1.0
9117,poster,fridge,-1.0
9118,poster,garbage_bag,-1.0
9119,poster,hand_towel,-1.0
9120,poster,hand_towel_holder,-1.0
9121,poster,house_plant,-1.0
9122,poster,kettle,-1.0
9123,poster,key_chain,-1.0
9124,poster,knife,-1.0
9125,poster,ladle,-1.0
9126,poster,laptop,-1.0
9127,poster,laundry_hamper,-1.0
9128,poster,lettuce,-1.0
9129,poster,light_switch,-1.0
9130,poster,microwave,-1.0
9131,poster,mirror,-1.0
9132,poster,mug,-1.0
9133,poster,newspaper,-1.0
9134,poster,ottoman,-1.0
9135,poster,painting,-1.0
9136,poster,pan,-1.0
9137,poster,paper_towel_roll,-1.0
9138,poster,pen,-1.0
9139,poster,pencil,-1.0
9140,poster,pepper_shaker,-1.0
9141,poster,pillow,-1.0
9142,poster,plate,-1.0
9143,poster,plunger,-1.0
9144,poster,poster,-1.0
9145,poster,pot,-1.0
9146,poster,potato,-1.0
9147,poster,remote_control,-1.0
9148,poster,room_decor,-1.0
9149,poster,safe,-1.0
9150,poster,salt_shaker,-1.0
9151,poster,scrub_brush,-1.0
9152,poster,shelf,-1.0
9153,poster,shelving_unit,-1.0
9154,poster,shower_curtain,-1.0
9155,poster,shower_door,-1.0
9156,poster,shower_glass,-1.0
9157,poster,shower_head,-1.0
9158,poster,side_table,-1.0
9159,poster,sink,-1.0
9160,poster,sink_basin,-1.0
9161,poster,soap_bar,-1.0
9162,poster,soap_bottle,-1.0
9163,poster,soap_bottle,-1.0
9164,poster,sofa,-1.0
9165,poster,spatula,-1.0
9166,poster,spoon,-1.0
9167,poster,spray_bottle,-1.0
9168,poster,statue,-1.0
9169,poster,stool,-1.0
9170,poster,stove_burner,-1.0
9171,poster,stove_knob,-1.0
9172,poster,table_top_decor,-1.0
9173,poster,target_circle,-1.0
9174,poster,teddy_bear,-1.0
9175,poster,television,-1.0
9176,poster,tennis_racket,-1.0
9177,poster,tissue_box,-1.0
9178,poster,toaster,-1.0
9179,poster,toilet,-1.0
9180,poster,toilet_paper,-1.0
9181,poster,toilet_paper_hanger,-1.0
9182,poster,tomato,-1.0
9183,poster,towel,-1.0
9184,poster,towel_holder,-1.0
9185,poster,tv_stand,-1.0
9186,poster,vacuum_cleaner,-1.0
9187,poster,vase,-1.0
9188,poster,watch,-1.0
9189,poster,watering_can,-1.0
9190,poster,window,-1.0
9191,poster,wine_bottle,-1.0
9192,poster,oven,-1.0
9193,poster,tooth_brush,-1.0
9194,poster,hair_drier,-1.0
9195,poster,keyboard,-1.0
9196,poster,scissors,-1.0
9197,poster,mouse,-1.0
9198,pot,alarm_clock,-1.0
9199,pot,aluminum_foil,-1.0
9200,pot,apple,-1.0
9201,pot,arm_chair,-1.0
9202,pot,baseball_bat,-1.0
9203,pot,basketball_bat,-1.0
9204,pot,bathtub,-1.0
9205,pot,bathtub_basin,-1.0
9206,pot,bed,-1.0
9207,pot,blinds,-1.0
9208,pot,book,-1.0
9209,pot,boots,-1.0
9210,pot,bottle,-1.0
9211,pot,bowl,-1.0
9212,pot,box,-1.0
9213,pot,bread,-1.0
9214,pot,butter_knife,-1.0
9215,pot,cabinet,-1.0
9216,pot,cabinet,-1.0
9217,pot,candle,-1.0
9218,pot,cd,-1.0
9219,pot,cell_phone,-1.0
9220,pot,chair,-1.0
9221,pot,cloth,-1.0
9222,pot,coffee_machine,-1.0
9223,pot,coffee_table,-1.0
9224,pot,counter_top,-1.0
9225,pot,credit_card,-1.0
9226,pot,cup,-1.0
9227,pot,curtains,-1.0
9228,pot,desk,-1.0
9229,pot,desk_lamp,-1.0
9230,pot,desktop,-1.0
9231,pot,dining_table,-1.0
9232,pot,dish_sponge,-1.0
9233,pot,dog_bed,-1.0
9234,pot,drawer,-1.0
9235,pot,dresser,-1.0
9236,pot,dumbbell,-1.0
9237,pot,egg,-1.0
9238,pot,faucet,-1.0
9239,pot,floor,-1.0
9240,pot,floor_lamp,-1.0
9241,pot,foot_stool,-1.0
9242,pot,fork,-1.0
9243,pot,fridge,-1.0
9244,pot,garbage_bag,-1.0
9245,pot,hand_towel,-1.0
9246,pot,hand_towel_holder,-1.0
9247,pot,house_plant,-1.0
9248,pot,kettle,-1.0
9249,pot,key_chain,-1.0
9250,pot,knife,-1.0
9251,pot,ladle,-1.0
9252,pot,laptop,-1.0
9253,pot,laundry_hamper,-1.0
9254,pot,lettuce,-1.0
9255,pot,light_switch,-1.0
9256,pot,microwave,-1.0
9257,pot,mirror,-1.0
9258,pot,mug,-1.0
9259,pot,newspaper,-1.0
9260,pot,ottoman,-1.0
9261,pot,painting,-1.0
9262,pot,pan,-1.0
9263,pot,paper_towel_roll,-1.0
9264,pot,pen,-1.0
9265,pot,pencil,-1.0
9266,pot,pepper_shaker,-1.0
9267,pot,pillow,-1.0
9268,pot,plate,-1.0
9269,pot,plunger,-1.0
9270,pot,poster,-1.0
9271,pot,pot,-1.0
9272,pot,potato,-1.0
9273,pot,remote_control,-1.0
9274,pot,room_decor,-1.0
9275,pot,safe,-1.0
9276,pot,salt_shaker,-1.0
9277,pot,scrub_brush,-1.0
9278,pot,shelf,-1.0
9279,pot,shelving_unit,-1.0
9280,pot,shower_curtain,-1.0
9281,pot,shower_door,-1.0
9282,pot,shower_glass,-1.0
9283,pot,shower_head,-1.0
9284,pot,side_table,-1.0
9285,pot,sink,-1.0
9286,pot,sink_basin,-1.0
9287,pot,soap_bar,-1.0
9288,pot,soap_bottle,-1.0
9289,pot,soap_bottle,-1.0
9290,pot,sofa,-1.0
9291,pot,spatula,-1.0
9292,pot,spoon,-1.0
9293,pot,spray_bottle,-1.0
9294,pot,statue,-1.0
9295,pot,stool,-1.0
9296,pot,stove_burner,-1.0
9297,pot,stove_knob,-1.0
9298,pot,table_top_decor,-1.0
9299,pot,target_circle,-1.0
9300,pot,teddy_bear,-1.0
9301,pot,television,-1.0
9302,pot,tennis_racket,-1.0
9303,pot,tissue_box,-1.0
9304,pot,toaster,-1.0
9305,pot,toilet,-1.0
9306,pot,toilet_paper,-1.0
9307,pot,toilet_paper_hanger,-1.0
9308,pot,tomato,-1.0
9309,pot,towel,-1.0
9310,pot,towel_holder,-1.0
9311,pot,tv_stand,-1.0
9312,pot,vacuum_cleaner,-1.0
9313,pot,vase,-1.0
9314,pot,watch,-1.0
9315,pot,watering_can,-1.0
9316,pot,window,-1.0
9317,pot,wine_bottle,-1.0
9318,pot,oven,-1.0
9319,pot,tooth_brush,-1.0
9320,pot,hair_drier,-1.0
9321,pot,keyboard,-1.0
9322,pot,scissors,-1.0
9323,pot,mouse,-1.0
9324,potato,alarm_clock,-1.0
9325,potato,aluminum_foil,-1.0
9326,potato,apple,-1.0
9327,potato,arm_chair,-1.0
9328,potato,baseball_bat,-1.0
9329,potato,basketball_bat,-1.0
9330,potato,bathtub,-1.0
9331,potato,bathtub_basin,-1.0
9332,potato,bed,-1.0
9333,potato,blinds,-1.0
9334,potato,book,-1.0
9335,potato,boots,-1.0
9336,potato,bottle,-1.0
9337,potato,bowl,-1.0
9338,potato,box,-1.0
9339,potato,bread,-1.0
9340,potato,butter_knife,-1.0
9341,potato,cabinet,-1.0
9342,potato,cabinet,-1.0
9343,potato,candle,-1.0
9344,potato,cd,-1.0
9345,potato,cell_phone,-1.0
9346,potato,chair,-1.0
9347,potato,cloth,-1.0
9348,potato,coffee_machine,-1.0
9349,potato,coffee_table,-1.0
9350,potato,counter_top,-1.0
9351,potato,credit_card,-1.0
9352,potato,cup,-1.0
9353,potato,curtains,-1.0
9354,potato,desk,-1.0
9355,potato,desk_lamp,-1.0
9356,potato,desktop,-1.0
9357,potato,dining_table,-1.0
9358,potato,dish_sponge,-1.0
9359,potato,dog_bed,-1.0
9360,potato,drawer,-1.0
9361,potato,dresser,-1.0
9362,potato,dumbbell,-1.0
9363,potato,egg,-1.0
9364,potato,faucet,-1.0
9365,potato,floor,-1.0
9366,potato,floor_lamp,-1.0
9367,potato,foot_stool,-1.0
9368,potato,fork,-1.0
9369,potato,fridge,-1.0
9370,potato,garbage_bag,-1.0
9371,potato,hand_towel,-1.0
9372,potato,hand_towel_holder,-1.0
9373,potato,house_plant,-1.0
9374,potato,kettle,-1.0
9375,potato,key_chain,-1.0
9376,potato,knife,-1.0
9377,potato,ladle,-1.0
9378,potato,laptop,-1.0
9379,potato,laundry_hamper,-1.0
9380,potato,lettuce,-1.0
9381,potato,light_switch,-1.0
9382,potato,microwave,-1.0
9383,potato,mirror,-1.0
9384,potato,mug,-1.0
9385,potato,newspaper,-1.0
9386,potato,ottoman,-1.0
9387,potato,painting,-1.0
9388,potato,pan,-1.0
9389,potato,paper_towel_roll,-1.0
9390,potato,pen,-1.0
9391,potato,pencil,-1.0
9392,potato,pepper_shaker,-1.0
9393,potato,pillow,-1.0
9394,potato,plate,-1.0
9395,potato,plunger,-1.0
9396,potato,poster,-1.0
9397,potato,pot,-1.0
9398,potato,potato,-1.0
9399,potato,remote_control,-1.0
9400,potato,room_decor,-1.0
9401,potato,safe,-1.0
9402,potato,salt_shaker,-1.0
9403,potato,scrub_brush,-1.0
9404,potato,shelf,-1.0
9405,potato,shelving_unit,-1.0
9406,potato,shower_curtain,-1.0
9407,potato,shower_door,-0.066
9408,potato,shower_glass,-0.045
9409,potato,shower_head,-0.066
9410,potato,side_table,-0.035
9411,potato,sink,-0.007
9412,potato,sink_basin,0.012
9413,potato,soap_bar,0.018
9414,potato,soap_bottle,0.018
9415,potato,soap_bottle,0.018
9416,potato,sofa,0.038
9417,potato,spatula,-0.035
9418,potato,spoon,0.009
9419,potato,spray_bottle,0.082
9420,potato,statue,-0.009
9421,potato,stool,-0.064
9422,potato,stove_burner,0.034
9423,potato,stove_knob,0.026
9424,potato,table_top_decor,0.025
9425,potato,target_circle,0.018
9426,potato,teddy_bear,0.037
9427,potato,television,0.069
9428,potato,tennis_racket,0.025
9429,potato,tissue_box,0.029
9430,potato,toaster,0.025
9431,potato,toilet,-0.018
9432,potato,toilet_paper,0.09
9433,potato,toilet_paper_hanger,0.09
9434,potato,tomato,0.458
9435,potato,towel,0.054
9436,potato,towel_holder,-0.038
9437,potato,tv_stand,-0.02
9438,potato,vacuum_cleaner,0.046
9439,potato,vase,-0.04
9440,potato,watch,0.019
9441,potato,watering_can,-0.059
9442,potato,window,-0.056
9443,potato,wine_bottle,-0.081
9444,potato,oven,0.071
9445,potato,tooth_brush,0.007
9446,potato,hair_drier,-0.076
9447,potato,keyboard,-0.042
9448,potato,scissors,0.025
9449,potato,mouse,0.056
9450,remote_control,alarm_clock,0.125
9451,remote_control,aluminum_foil,-0.069
9452,remote_control,apple,-0.019
9453,remote_control,arm_chair,0.084
9454,remote_control,baseball_bat,-0.019
9455,remote_control,basketball_bat,0.09
9456,remote_control,bathtub,0.009
9457,remote_control,bathtub_basin,-0.021
9458,remote_control,bed,0.016
9459,remote_control,blinds,0.021
9460,remote_control,book,0.036
9461,remote_control,boots,-0.053
9462,remote_control,bottle,0.05
9463,remote_control,bowl,0.061
9464,remote_control,box,0.096
9465,remote_control,bread,-0.036
9466,remote_control,butter_knife,-0.03
9467,remote_control,cabinet,0.015
9468,remote_control,cabinet,0.015
9469,remote_control,candle,-1.0
9470,remote_control,cd,-1.0
9471,remote_control,cell_phone,-1.0
9472,remote_control,chair,-1.0
9473,remote_control,cloth,-1.0
9474,remote_control,coffee_machine,-1.0
9475,remote_control,coffee_table,-1.0
9476,remote_control,counter_top,-1.0
9477,remote_control,credit_card,-1.0
9478,remote_control,cup,-1.0
9479,remote_control,curtains,-1.0
9480,remote_control,desk,-1.0
9481,remote_control,desk_lamp,-1.0
9482,remote_control,desktop,-1.0
9483,remote_control,dining_table,-1.0
9484,remote_control,dish_sponge,-1.0
9485,remote_control,dog_bed,-1.0
9486,remote_control,drawer,-1.0
9487,remote_control,dresser,-1.0
9488,remote_control,dumbbell,-1.0
9489,remote_control,egg,-1.0
9490,remote_control,faucet,-1.0
9491,remote_control,floor,-1.0
9492,remote_control,floor_lamp,-1.0
9493,remote_control,foot_stool,-1.0
9494,remote_control,fork,-1.0
9495,remote_control,fridge,-1.0
9496,remote_control,garbage_bag,-1.0
9497,remote_control,hand_towel,-1.0
9498,remote_control,hand_towel_holder,-1.0
9499,remote_control,house_plant,-1.0
9500,remote_control,kettle,-1.0
9501,remote_control,key_chain,-1.0
9502,remote_control,knife,-1.0
9503,remote_control,ladle,-1.0
9504,remote_control,laptop,-1.0
9505,remote_control,laundry_hamper,-1.0
9506,remote_control,lettuce,-1.0
9507,remote_control,light_switch,-1.0
9508,remote_control,microwave,-1.0
9509,remote_control,mirror,-1.0
9510,remote_control,mug,-1.0
9511,remote_control,newspaper,-1.0
9512,remote_control,ottoman,-1.0
9513,remote_control,painting,-1.0
9514,remote_control,pan,-1.0
9515,remote_control,paper_towel_roll,-1.0
9516,remote_control,pen,-1.0
9517,remote_control,pencil,-1.0
9518,remote_control,pepper_shaker,-1.0
9519,remote_control,pillow,-1.0
9520,remote_control,plate,-1.0
9521,remote_control,plunger,-1.0
9522,remote_control,poster,-1.0
9523,remote_control,pot,-1.0
9524,remote_control,potato,-1.0
9525,remote_control,remote_control,-1.0
9526,remote_control,room_decor,-1.0
9527,remote_control,safe,-1.0
9528,remote_control,salt_shaker,-1.0
9529,remote_control,scrub_brush,-1.0
9530,remote_control,shelf,-1.0
9531,remote_control,shelving_unit,-1.0
9532,remote_control,shower_curtain,-1.0
9533,remote_control,shower_door,-1.0
9534,remote_control,shower_glass,-1.0
9535,remote_control,shower_head,-1.0
9536,remote_control,side_table,-1.0
9537,remote_control,sink,-1.0
9538,remote_control,sink_basin,-1.0
9539,remote_control,soap_bar,-1.0
9540,remote_control,soap_bottle,-1.0
9541,remote_control,soap_bottle,-1.0
9542,remote_control,sofa,-1.0
9543,remote_control,spatula,-1.0
9544,remote_control,spoon,-1.0
9545,remote_control,spray_bottle,-1.0
9546,remote_control,statue,-1.0
9547,remote_control,stool,-1.0
9548,remote_control,stove_burner,-1.0
9549,remote_control,stove_knob,-1.0
9550,remote_control,table_top_decor,-1.0
9551,remote_control,target_circle,-1.0
9552,remote_control,teddy_bear,-1.0
9553,remote_control,television,-1.0
9554,remote_control,tennis_racket,-1.0
9555,remote_control,tissue_box,-1.0
9556,remote_control,toaster,-1.0
9557,remote_control,toilet,-1.0
9558,remote_control,toilet_paper,-1.0
9559,remote_control,toilet_paper_hanger,-1.0
9560,remote_control,tomato,-1.0
9561,remote_control,towel,-1.0
9562,remote_control,towel_holder,-1.0
9563,remote_control,tv_stand,-1.0
9564,remote_control,vacuum_cleaner,-1.0
9565,remote_control,vase,-1.0
9566,remote_control,watch,-1.0
9567,remote_control,watering_can,-1.0
9568,remote_control,window,-1.0
9569,remote_control,wine_bottle,-1.0
9570,remote_control,oven,-1.0
9571,remote_control,tooth_brush,-1.0
9572,remote_control,hair_drier,-1.0
9573,remote_control,keyboard,-1.0
9574,remote_control,scissors,-1.0
9575,remote_control,mouse,-1.0
9576,room_decor,alarm_clock,-1.0
9577,room_decor,aluminum_foil,-1.0
9578,room_decor,apple,-1.0
9579,room_decor,arm_chair,-1.0
9580,room_decor,baseball_bat,-1.0
9581,room_decor,basketball_bat,-1.0
9582,room_decor,bathtub,-1.0
9583,room_decor,bathtub_basin,-1.0
9584,room_decor,bed,-1.0
9585,room_decor,blinds,-1.0
9586,room_decor,book,-1.0
9587,room_decor,boots,-1.0
9588,room_decor,bottle,-1.0
9589,room_decor,bowl,-1.0
9590,room_decor,box,-1.0
9591,room_decor,bread,-1.0
9592,room_decor,butter_knife,-1.0
9593,room_decor,cabinet,-1.0
9594,room_decor,cabinet,-1.0
9595,room_decor,candle,-1.0
9596,room_decor,cd,-1.0
9597,room_decor,cell_phone,-1.0
9598,room_decor,chair,-1.0
9599,room_decor,cloth,-1.0
9600,room_decor,coffee_machine,-1.0
9601,room_decor,coffee_table,-1.0
9602,room_decor,counter_top,-1.0
9603,room_decor,credit_card,-1.0
9604,room_decor,cup,-1.0
9605,room_decor,curtains,-1.0
9606,room_decor,desk,-1.0
9607,room_decor,desk_lamp,-1.0
9608,room_decor,desktop,-1.0
9609,room_decor,dining_table,-1.0
9610,room_decor,dish_sponge,-1.0
9611,room_decor,dog_bed,-1.0
9612,room_decor,drawer,-1.0
9613,room_decor,dresser,-1.0
9614,room_decor,dumbbell,-1.0
9615,room_decor,egg,-1.0
9616,room_decor,faucet,-1.0
9617,room_decor,floor,-1.0
9618,room_decor,floor_lamp,-1.0
9619,room_decor,foot_stool,-1.0
9620,room_decor,fork,-1.0
9621,room_decor,fridge,-1.0
9622,room_decor,garbage_bag,-1.0
9623,room_decor,hand_towel,-1.0
9624,room_decor,hand_towel_holder,-1.0
9625,room_decor,house_plant,-1.0
9626,room_decor,kettle,-1.0
9627,room_decor,key_chain,-1.0
9628,room_decor,knife,-1.0
9629,room_decor,ladle,-1.0
9630,room_decor,laptop,-1.0
9631,room_decor,laundry_hamper,-1.0
9632,room_decor,lettuce,-1.0
9633,room_decor,light_switch,-1.0
9634,room_decor,microwave,-1.0
9635,room_decor,mirror,-1.0
9636,room_decor,mug,-1.0
9637,room_decor,newspaper,-1.0
9638,room_decor,ottoman,-1.0
9639,room_decor,painting,-1.0
9640,room_decor,pan,-1.0
9641,room_decor,paper_towel_roll,-1.0
9642,room_decor,pen,-1.0
9643,room_decor,pencil,-1.0
9644,room_decor,pepper_shaker,-1.0
9645,room_decor,pillow,-1.0
9646,room_decor,plate,-1.0
9647,room_decor,plunger,-1.0
9648,room_decor,poster,-1.0
9649,room_decor,pot,-1.0
9650,room_decor,potato,-1.0
9651,room_decor,remote_control,-1.0
9652,room_decor,room_decor,-1.0
9653,room_decor,safe,-1.0
9654,room_decor,salt_shaker,-1.0
9655,room_decor,scrub_brush,-1.0
9656,room_decor,shelf,-1.0
9657,room_decor,shelving_unit,-1.0
9658,room_decor,shower_curtain,-1.0
9659,room_decor,shower_door,-1.0
9660,room_decor,shower_glass,-1.0
9661,room_decor,shower_head,-1.0
9662,room_decor,side_table,-1.0
9663,room_decor,sink,-1.0
9664,room_decor,sink_basin,-1.0
9665,room_decor,soap_bar,-1.0
9666,room_decor,soap_bottle,-1.0
9667,room_decor,soap_bottle,-1.0
9668,room_decor,sofa,-1.0
9669,room_decor,spatula,-1.0
9670,room_decor,spoon,-1.0
9671,room_decor,spray_bottle,-1.0
9672,room_decor,statue,-1.0
9673,room_decor,stool,-1.0
9674,room_decor,stove_burner,-1.0
9675,room_decor,stove_knob,-1.0
9676,room_decor,table_top_decor,-1.0
9677,room_decor,target_circle,-1.0
9678,room_decor,teddy_bear,-1.0
9679,room_decor,television,-1.0
9680,room_decor,tennis_racket,-1.0
9681,room_decor,tissue_box,-1.0
9682,room_decor,toaster,-1.0
9683,room_decor,toilet,-1.0
9684,room_decor,toilet_paper,-1.0
9685,room_decor,toilet_paper_hanger,-1.0
9686,room_decor,tomato,-1.0
9687,room_decor,towel,-1.0
9688,room_decor,towel_holder,-1.0
9689,room_decor,tv_stand,-1.0
9690,room_decor,vacuum_cleaner,-1.0
9691,room_decor,vase,-1.0
9692,room_decor,watch,-1.0
9693,room_decor,watering_can,-1.0
9694,room_decor,window,-1.0
9695,room_decor,wine_bottle,-1.0
9696,room_decor,oven,-1.0
9697,room_decor,tooth_brush,-1.0
9698,room_decor,hair_drier,-1.0
9699,room_decor,keyboard,-1.0
9700,room_decor,scissors,-1.0
9701,room_decor,mouse,-1.0
9702,safe,alarm_clock,-1.0
9703,safe,aluminum_foil,-1.0
9704,safe,apple,-1.0
9705,safe,arm_chair,-1.0
9706,safe,baseball_bat,-1.0
9707,safe,basketball_bat,-1.0
9708,safe,bathtub,-1.0
9709,safe,bathtub_basin,-1.0
9710,safe,bed,-1.0
9711,safe,blinds,-1.0
9712,safe,book,-1.0
9713,safe,boots,-1.0
9714,safe,bottle,-1.0
9715,safe,bowl,-1.0
9716,safe,box,-1.0
9717,safe,bread,-1.0
9718,safe,butter_knife,-1.0
9719,safe,cabinet,-1.0
9720,safe,cabinet,-1.0
9721,safe,candle,-1.0
9722,safe,cd,-1.0
9723,safe,cell_phone,-1.0
9724,safe,chair,-1.0
9725,safe,cloth,-1.0
9726,safe,coffee_machine,-1.0
9727,safe,coffee_table,-1.0
9728,safe,counter_top,-1.0
9729,safe,credit_card,-1.0
9730,safe,cup,-1.0
9731,safe,curtains,-1.0
9732,safe,desk,-1.0
9733,safe,desk_lamp,-1.0
9734,safe,desktop,-1.0
9735,safe,dining_table,-1.0
9736,safe,dish_sponge,-1.0
9737,safe,dog_bed,-1.0
9738,safe,drawer,-1.0
9739,safe,dresser,-1.0
9740,safe,dumbbell,-1.0
9741,safe,egg,-1.0
9742,safe,faucet,-1.0
9743,safe,floor,-1.0
9744,safe,floor_lamp,-1.0
9745,safe,foot_stool,-1.0
9746,safe,fork,-1.0
9747,safe,fridge,-1.0
9748,safe,garbage_bag,-1.0
9749,safe,hand_towel,-1.0
9750,safe,hand_towel_holder,-1.0
9751,safe,house_plant,-1.0
9752,safe,kettle,-1.0
9753,safe,key_chain,-1.0
9754,safe,knife,-1.0
9755,safe,ladle,-1.0
9756,safe,laptop,-1.0
9757,safe,laundry_hamper,-1.0
9758,safe,lettuce,-1.0
9759,safe,light_switch,-1.0
9760,safe,microwave,-1.0
9761,safe,mirror,-1.0
9762,safe,mug,-1.0
9763,safe,newspaper,-1.0
9764,safe,ottoman,-1.0
9765,safe,painting,-1.0
9766,safe,pan,-1.0
9767,safe,paper_towel_roll,-1.0
9768,safe,pen,-1.0
9769,safe,pencil,-1.0
9770,safe,pepper_shaker,-1.0
9771,safe,pillow,-1.0
9772,safe,plate,-1.0
9773,safe,plunger,-1.0
9774,safe,poster,-1.0
9775,safe,pot,-1.0
9776,safe,potato,-1.0
9777,safe,remote_control,-1.0
9778,safe,room_decor,-1.0
9779,safe,safe,-1.0
9780,safe,salt_shaker,-1.0
9781,safe,scrub_brush,-1.0
9782,safe,shelf,-1.0
9783,safe,shelving_unit,-1.0
9784,safe,shower_curtain,-1.0
9785,safe,shower_door,-1.0
9786,safe,shower_glass,-0.063
9787,safe,shower_head,-0.098
9788,safe,side_table,0.016
9789,safe,sink,-0.034
9790,safe,sink_basin,0.015
9791,safe,soap_bar,-0.015
9792,safe,soap_bottle,-0.015
9793,safe,soap_bottle,-0.015
9794,safe,sofa,0.011
9795,safe,spatula,-0.054
9796,safe,spoon,-0.058
9797,safe,spray_bottle,0.046
9798,safe,statue,-0.025
9799,safe,stool,0.025
9800,safe,stove_burner,0.045
9801,safe,stove_knob,0.111
9802,safe,table_top_decor,0.038
9803,safe,target_circle,-0.004
9804,safe,teddy_bear,0.034
9805,safe,television,-0.044
9806,safe,tennis_racket,0.022
9807,safe,tissue_box,0.029
9808,safe,toaster,0.044
9809,safe,toilet,0.015
9810,safe,toilet_paper,-0.06
9811,safe,toilet_paper_hanger,-0.06
9812,safe,tomato,-0.019
9813,safe,towel,-0.09
9814,safe,towel_holder,-0.016
9815,safe,tv_stand,-0.105
9816,safe,vacuum_cleaner,0.018
9817,safe,vase,0.009
9818,safe,watch,0.069
9819,safe,watering_can,0.006
9820,safe,window,0.024
9821,safe,wine_bottle,-0.027
9822,safe,oven,0.086
9823,safe,tooth_brush,0.109
9824,safe,hair_drier,0.073
9825,safe,keyboard,-0.002
9826,safe,scissors,0.083
9827,safe,mouse,0.111
9828,salt_shaker,alarm_clock,0.075
9829,salt_shaker,aluminum_foil,0.125
9830,salt_shaker,apple,0.033
9831,salt_shaker,arm_chair,0.05
9832,salt_shaker,baseball_bat,0.027
9833,salt_shaker,basketball_bat,0.06
9834,salt_shaker,bathtub,0.118
9835,salt_shaker,bathtub_basin,0.054
9836,salt_shaker,bed,0.053
9837,salt_shaker,blinds,0.05
9838,salt_shaker,book,0.019
9839,salt_shaker,boots,-0.004
9840,salt_shaker,bottle,0.097
9841,salt_shaker,bowl,0.245
9842,salt_shaker,box,0.087
9843,salt_shaker,bread,0.044
9844,salt_shaker,butter_knife,0.136
9845,salt_shaker,cabinet,0.201
9846,salt_shaker,cabinet,0.201
9847,salt_shaker,candle,0.107
9848,salt_shaker,cd,-1.0
9849,salt_shaker,cell_phone,-1.0
9850,salt_shaker,chair,-1.0
9851,salt_shaker,cloth,-1.0
9852,salt_shaker,coffee_machine,-1.0
9853,salt_shaker,coffee_table,-1.0
9854,salt_shaker,counter_top,-1.0
9855,salt_shaker,credit_card,-1.0
9856,salt_shaker,cup,-1.0
9857,salt_shaker,curtains,-1.0
9858,salt_shaker,desk,-1.0
9859,salt_shaker,desk_lamp,-1.0
9860,salt_shaker,desktop,-1.0
9861,salt_shaker,dining_table,-1.0
9862,salt_shaker,dish_sponge,-1.0
9863,salt_shaker,dog_bed,-1.0
9864,salt_shaker,drawer,-1.0
9865,salt_shaker,dresser,-1.0
9866,salt_shaker,dumbbell,-1.0
9867,salt_shaker,egg,-1.0
9868,salt_shaker,faucet,-1.0
9869,salt_shaker,floor,-1.0
9870,salt_shaker,floor_lamp,-1.0
9871,salt_shaker,foot_stool,-1.0
9872,salt_shaker,fork,-1.0
9873,salt_shaker,fridge,-1.0
9874,salt_shaker,garbage_bag,-1.0
9875,salt_shaker,hand_towel,-1.0
9876,salt_shaker,hand_towel_holder,-1.0
